Date,ASHOKLEY_Close,TATAMTRDVR_Close,Spread,zscore,Orders
2019-05-17,84.5,83.19999694824219,1.3000030517578125,-1.7649955874800054,LONG
2019-05-20,87.55000305175781,88.8499984741211,-1.2999954223632812,-2.7474447350428752,LONG
2019-05-21,88.25,83.1500015258789,5.099998474121094,-0.32910925885220776,FLAT
2019-05-22,87.8499984741211,85.4000015258789,2.4499969482421875,-1.3304528234941535,FLAT
2019-05-23,88.8499984741211,84.8499984741211,4.0,-0.7447604886422732,FLAT
2019-05-24,93.8000030517578,86.8499984741211,6.9500045776367045,0.369943812707544,GET_OUT_OF_POSITION
2019-05-27,91.1500015258789,87.19999694824219,3.950004577636719,-0.7636520228380597,FLAT
2019-05-28,91.1999969482422,87.8499984741211,3.349998474121108,-0.9903734962538076,FLAT
2019-05-29,89.69999694824219,85.3499984741211,4.349998474121094,-0.61250821773861,FLAT
2019-05-30,90.4499969482422,84.75,5.699996948242202,-0.10239066831973848,FLAT
2019-05-31,88.8499984741211,83.94999694824219,4.900001525878906,-0.40468116140193255,FLAT
2019-06-03,91.8499984741211,84.94999694824219,6.900001525878906,0.3510493956284734,FLAT
2019-06-04,93.0500030517578,85.69999694824219,7.350006103515612,0.5210905006902831,FLAT
2019-06-06,91.3000030517578,82.0999984741211,9.200004577636703,1.2201406893667508,FLAT
2019-06-07,90.0,81.6500015258789,8.349998474121094,0.8989528963222021,FLAT
2019-06-10,90.6999969482422,81.3499984741211,9.349998474121106,1.2768181748374103,FLAT
2019-06-11,91.1999969482422,84.9000015258789,6.299995422363296,0.12432792221272546,FLAT
2019-06-12,89.25,83.19999694824219,6.0500030517578125,0.02986448546720876,FLAT
2019-06-13,88.0999984741211,83.05000305175781,5.049995422363281,-0.3480036759312837,FLAT
2019-06-14,87.6500015258789,80.5999984741211,7.0500030517578125,0.4077297639824117,FLAT
2019-06-17,83.6500015258789,78.25,5.400001525878906,-0.21574852214433107,FLAT
2019-06-18,83.6500015258789,76.75,6.900001525878906,0.3510493956284734,FLAT
2019-06-19,82.9000015258789,75.0999984741211,7.800003051757812,0.691128722868814,FLAT
2019-06-20,87.80000305175781,76.94999694824219,10.850006103515623,1.8436189754934988,SHORT
2019-06-21,86.5,76.6500015258789,9.849998474121094,1.4657508140950064,FLAT
2019-06-24,85.80000305175781,77.69999694824219,8.100006103515625,0.8044894595766907,FLAT
2019-06-25,85.69999694824219,77.94999694824219,7.75,0.6722343057897381,FLAT
2019-06-26,85.69999694824219,78.55000305175781,7.149993896484375,0.4455128323739847,FLAT
2019-06-27,88.0,81.75,6.25,0.10543638801693356,FLAT
2019-06-28,87.25,79.6500015258789,7.599998474121094,0.6155539374357997,FLAT
2019-07-01,87.0999984741211,81.75,5.349998474121094,-0.23464293922340698,GET_OUT_OF_POSITION
2019-07-02,87.8499984741211,79.75,8.099998474121094,0.8044865766934012,FLAT
2019-07-03,90.3000030517578,80.19999694824219,10.100006103515609,1.5602200166070912,SHORT
2019-07-04,89.94999694824219,80.69999694824219,9.25,1.2390322235625426,FLAT
2019-07-05,87.05000305175781,77.94999694824219,9.100006103515623,1.1823547380918935,FLAT
2019-07-08,84.80000305175781,74.9000015258789,9.900001525878906,1.4846452311740823,FLAT
2019-07-09,83.80000305175781,74.80000305175781,9.0,1.1445659039337417,FLAT
2019-07-10,84.80000305175781,73.0999984741211,11.70000457763672,2.164803885654764,SHORT
2019-07-11,85.1500015258789,76.0,9.150001525878906,1.2012462722876802,FLAT
2019-07-12,84.9000015258789,77.1500015258789,7.75,0.6722343057897381,FLAT
2019-07-15,85.44999694824219,77.8499984741211,7.599998474121094,0.6155539374357997,FLAT
2019-07-16,86.3499984741211,80.9000015258789,5.449996948242188,-0.1968569879485446,GET_OUT_OF_POSITION
2019-07-17,85.44999694824219,80.25,5.199996948242188,-0.29132330757734537,FLAT
2019-07-18,81.44999694824219,76.9000015258789,4.549995422363281,-0.5369363151888852,FLAT
2019-07-19,79.3499984741211,73.69999694824219,5.650001525878906,-0.12128220251553032,FLAT
2019-07-22,79.3499984741211,74.75,4.599998474121094,-0.5180418981098093,FLAT
2019-07-23,75.0,75.19999694824219,-0.1999969482421875,-2.33179350525281,LONG
2019-07-24,72.55000305175781,72.25,0.3000030517578125,-2.1428608659952086,LONG
2019-07-25,72.30000305175781,69.80000305175781,2.5,-1.3115584064150776,FLAT
2019-07-26,74.19999694824219,70.9000015258789,3.299995422363281,-1.009267913332889,FLAT
2019-07-29,71.6500015258789,66.59999847412111,5.050003051757797,-0.3480007930479996,FLAT
2019-07-30,68.55000305175781,64.59999847412111,3.950004577636705,-0.7636520228380649,FLAT
2019-07-31,69.84999847412111,65.15000152587889,4.699996948242216,-0.4802559468349361,FLAT
2019-08-01,68.84999847412111,62.75,6.099998474121107,0.0487560196630006,GET_OUT_OF_POSITION
2019-08-02,64.40000152587889,62.25,2.150001525878892,-1.4438106773187462,FLAT
2019-08-05,63.95000076293945,58.75,5.200000762939453,-0.2913218661357006,FLAT
2019-08-06,63.45000076293945,58.20000076293945,5.25,-0.2724288904982694,FLAT
2019-08-07,61.1500015258789,55.6500015258789,5.5,-0.17796257086946868,FLAT
2019-08-08,63.54999923706055,58.75,4.799999237060547,-0.4424685541184397,FLAT
2019-08-09,64.30000305175781,58.20000076293945,6.1000022888183585,0.048757461104639965,FLAT
2019-08-13,61.54999923706055,57.70000076293945,3.8499984741210938,-0.8014408569962115,FLAT
2019-08-14,62.54999923706055,57.349998474121094,5.200000762939453,-0.2913218661357006,FLAT
